None * 160
BufferLevel with seed=5605826338882432119, obst=0.23563984091264256, slab=0.03904111196788399, stairs=0.025833437525696435, stump=0.0032603155346892956, gap=0.07586088464916341, regret=None, learnability=None, succ_r=None
BufferLevel with seed=2892987319214705630, obst=0.4244999713275873, slab=0.002868497093011623, stairs=0.023552576390692574, stump=0.008315666569962077, gap=0.07454641745673499, regret=None, learnability=None, succ_r=None
BufferLevel with seed=5832687864279924542, obst=0.42381753815149886, slab=0.06898068238179161, stairs=0.02591218929150361, stump=0.01958356472096653, gap=0.03540623700821768, regret=None, learnability=None, succ_r=None
BufferLevel with seed=591704647023702089, obst=0.3157026523059775, slab=0.014824987988949217, stairs=0.0008994800805060267, stump=0.09377202442287888, gap=0.027353095517993045, regret=None, learnability=None, succ_r=None
BufferLevel with seed=2738269339023533470, obst=0.2857075324774827, slab=0.021846485112032233, stairs=0.06831097578696052, stump=0.09263773160419586, gap=0.014640858869340058, regret=None, learnability=None, succ_r=None
BufferLevel with seed=8151822375082143057, obst=0.08165671749125895, slab=0.0541414559592638, stairs=0.04860115054357112, stump=0.03339541071550136, gap=0.002471192437891079, regret=None, learnability=None, succ_r=None
BufferLevel with seed=3173227037159353723, obst=0.0, slab=0.010140189524260134, stairs=0.05656580911399852, stump=0.018870631941955453, gap=0.020769584080533234, regret=None, learnability=None, succ_r=None
BufferLevel with seed=4390881939508669913, obst=0.32292777294824965, slab=0.056918461021176286, stairs=0.05591491858987496, stump=0.08663959603158244, gap=0.03035612791946254, regret=None, learnability=None, succ_r=None
BufferLevel with seed=3405111735340013287, obst=0.2526720050446421, slab=0.05593207834383388, stairs=0.0010231085910881834, stump=0.0026085786979738626, gap=0.004943910875847635, regret=None, learnability=None, succ_r=None
BufferLevel with seed=862864933622235528, obst=0.3343499928824184, slab=0.05222180519821025, stairs=0.02583247579856853, stump=0.07016229558526538, gap=0.08143721779829631, regret=None, learnability=None, succ_r=None
BufferLevel with seed=7160848634089892745, obst=0.10099655466187034, slab=0.049727349566339785, stairs=0.05691254994962278, stump=0.0754282558239208, gap=0.04600111993679451, regret=None, learnability=None, succ_r=None
BufferLevel with seed=1612532486585356177, obst=0.24310218454853733, slab=0.04414233624443659, stairs=0.050545106713367094, stump=0.07486244161613963, gap=0.06941752726831013, regret=None, learnability=None, succ_r=None
BufferLevel with seed=8252331606652952032, obst=0.06450072365215602, slab=0.023473142549471054, stairs=0.013900335156237585, stump=0.02466150790663603, gap=0.050245596491399196, regret=None, learnability=None, succ_r=None
BufferLevel with seed=5285094245680573171, obst=0.29404066916663196, slab=0.03905519605945222, stairs=0.05750637546752261, stump=0.08129157443735491, gap=0.017805993048096658, regret=None, learnability=None, succ_r=None
BufferLevel with seed=5108084414725520588, obst=0.33615385143079246, slab=0.062195754616225424, stairs=0.05002071045758043, stump=0.045917777372389446, gap=0.08561526848391782, regret=None, learnability=None, succ_r=None
BufferLevel with seed=7088178591892652525, obst=0.020653562912065923, slab=0.04927850195707503, stairs=0.010081509654526836, stump=0.08073095900700447, gap=0.03038490989285302, regret=None, learnability=None, succ_r=None
BufferLevel with seed=7672020037200790894, obst=0.026946536754601166, slab=0.036264581116164374, stairs=0.0492437635147339, stump=0.042657746788826736, gap=0.079171769042342, regret=None, learnability=None, succ_r=None
BufferLevel with seed=5337905961804758113, obst=0.1119551092842047, slab=0.006531251289775952, stairs=0.05714521866329411, stump=0.07736578823769674, gap=0.04884216865474868, regret=None, learnability=None, succ_r=None
BufferLevel with seed=6113906043510938794, obst=0.20875849073101566, slab=0.02373627125493525, stairs=0.0409885963652036, stump=0.01053197185451833, gap=0.026053121461054287, regret=None, learnability=None, succ_r=None
BufferLevel with seed=7450820864558346778, obst=0.2912155944651737, slab=0.061624586262752204, stairs=0.022552868445588764, stump=0.033799944949295294, gap=0.010941404129375821, regret=None, learnability=None, succ_r=None
BufferLevel with seed=1654981656093446918, obst=0.058765177745581196, slab=0.020696705306595644, stairs=0.028285383249729016, stump=0.07993422611244061, gap=0.06040517906018368, regret=None, learnability=None, succ_r=None
BufferLevel with seed=5340249712913366734, obst=0.35801881301731775, slab=0.03239578361102129, stairs=0.0506095607130286, stump=0.07809880118119045, gap=0.03564670389810505, regret=None, learnability=None, succ_r=None
BufferLevel with seed=3360820744357661474, obst=0.015006414067951876, slab=0.021570877021293882, stairs=0.06273772571455616, stump=0.07412124074303075, gap=0.056946717010829165, regret=None, learnability=None, succ_r=None
BufferLevel with seed=3914656172296390009, obst=0.08671559861593457, slab=0.06735166869432693, stairs=0.02998353209800467, stump=0.02565877312664209, gap=0.025754927964586585, regret=None, learnability=None, succ_r=None
BufferLevel with seed=7162660139988130056, obst=0.2903854510905288, slab=0.06716983544126445, stairs=0.024418979515069803, stump=0.06265478271145247, gap=0.06904439060153865, regret=None, learnability=None, succ_r=None
BufferLevel with seed=4900675881201539997, obst=0.38127300108700907, slab=0.006804101843980064, stairs=0.04409180438543895, stump=0.09970147189807053, gap=0.08674864480536892, regret=None, learnability=None, succ_r=None
BufferLevel with seed=5644106356657991465, obst=0.388938563996759, slab=0.04319309032845872, stairs=2.0369261075225968e-06, stump=0.05599093950730384, gap=0.000205800529755118, regret=None, learnability=None, succ_r=None
BufferLevel with seed=1148618780654732043, obst=0.44533344267822655, slab=0.06956038600556838, stairs=0.01523718450589538, stump=0.0792280508944585, gap=0.003604290613767003, regret=None, learnability=None, succ_r=None
BufferLevel with seed=3550694290749655702, obst=0.1404641823542475, slab=0.016353279218753847, stairs=0.06477371783313532, stump=0.015403297748276569, gap=0.09065794027944646, regret=None, learnability=None, succ_r=None
BufferLevel with seed=6703206110599635968, obst=0.4192482730510477, slab=0.025529618708531387, stairs=0.016566587325089633, stump=0.07893962285028477, gap=0.07993509011021281, regret=None, learnability=None, succ_r=None
BufferLevel with seed=7280718545292965952, obst=0.0, slab=0.037215370927863534, stairs=0.04032214294376926, stump=0.05654129304948603, gap=0.075419414669371, regret=None, learnability=None, succ_r=None
BufferLevel with seed=8368035290295138885, obst=0.33793956550680954, slab=0.01938690023500605, stairs=0.030922096516212985, stump=0.048656942349183774, gap=0.04419286831791677, regret=None, learnability=None, succ_r=None
BufferLevel with seed=3919876523472978259, obst=0.017588097285072754, slab=0.034231724542221016, stairs=0.036736022995820315, stump=0.04981209853367169, gap=0.0768709758578004, regret=None, learnability=None, succ_r=None
BufferLevel with seed=4281153104068261661, obst=0.08625183536298357, slab=0.02458944593649506, stairs=0.06528146917130333, stump=0.06703767860845965, gap=0.0280226128300452, regret=0.026255324482917786, learnability=0.23534626038781162, succ_r=0.6210526315789474
BufferLevel with seed=25481196699294141, obst=0.0, slab=0.0048353028560591035, stairs=0.05182973842013013, stump=0.07893832176506818, gap=0.09335140431384464, regret=0.03498874977231026, learnability=0.24037033802078786, succ_r=0.40186915887850466
BufferLevel with seed=120922997355190202, obst=0.038694874549203936, slab=0.028405338082749147, stairs=0.045205259278121974, stump=0.051623924807280556, gap=0.04312974575184995, regret=0.03881656005978584, learnability=0.24816326530612248, succ_r=0.45714285714285713
BufferLevel with seed=2562916635994868736, obst=0.2729561163568713, slab=0.032663079663065996, stairs=0.01433463554623691, stump=0.06731072349810117, gap=0.07513114170763274, regret=0.02741422690451145, learnability=0.24867768595041323, succ_r=0.4636363636363636
BufferLevel with seed=8355823966506699712, obst=0.23087422706195398, slab=0.010712900528915487, stairs=0.029422898529992244, stump=0.030155688882319943, gap=0.05697547130787489, regret=0.027918539941310883, learnability=0.2496, succ_r=0.48

---------------------------------------

None * 160
BufferLevel with seed=5605826338882432119, obst=0.23563984091264256, slab=0.03904111196788399, stairs=0.025833437525696435, stump=0.0032603155346892956, gap=0.07586088464916341, regret=None, learnability=None, succ_r=None
BufferLevel with seed=8198210002255180263, obst=0.0, slab=0.036236586275585896, stairs=0.017055474311848753, stump=0.011149069529091782, gap=0.05672241865291116, regret=None, learnability=None, succ_r=None
BufferLevel with seed=2892987319214705630, obst=0.4244999713275873, slab=0.002868497093011623, stairs=0.023552576390692574, stump=0.008315666569962077, gap=0.07454641745673499, regret=None, learnability=None, succ_r=None
BufferLevel with seed=5832687864279924542, obst=0.42381753815149886, slab=0.06898068238179161, stairs=0.02591218929150361, stump=0.01958356472096653, gap=0.03540623700821768, regret=None, learnability=None, succ_r=None
BufferLevel with seed=591704647023702089, obst=0.3157026523059775, slab=0.014824987988949217, stairs=0.0008994800805060267, stump=0.09377202442287888, gap=0.027353095517993045, regret=None, learnability=None, succ_r=None
BufferLevel with seed=2738269339023533470, obst=0.2857075324774827, slab=0.021846485112032233, stairs=0.06831097578696052, stump=0.09263773160419586, gap=0.014640858869340058, regret=None, learnability=None, succ_r=None
BufferLevel with seed=3173227037159353723, obst=0.0, slab=0.010140189524260134, stairs=0.05656580911399852, stump=0.018870631941955453, gap=0.020769584080533234, regret=None, learnability=None, succ_r=None
BufferLevel with seed=4390881939508669913, obst=0.32292777294824965, slab=0.056918461021176286, stairs=0.05591491858987496, stump=0.08663959603158244, gap=0.03035612791946254, regret=None, learnability=None, succ_r=None
BufferLevel with seed=3405111735340013287, obst=0.2526720050446421, slab=0.05593207834383388, stairs=0.0010231085910881834, stump=0.0026085786979738626, gap=0.004943910875847635, regret=None, learnability=None, succ_r=None
BufferLevel with seed=862864933622235528, obst=0.3343499928824184, slab=0.05222180519821025, stairs=0.02583247579856853, stump=0.07016229558526538, gap=0.08143721779829631, regret=None, learnability=None, succ_r=None
BufferLevel with seed=7160848634089892745, obst=0.10099655466187034, slab=0.049727349566339785, stairs=0.05691254994962278, stump=0.0754282558239208, gap=0.04600111993679451, regret=None, learnability=None, succ_r=None
BufferLevel with seed=1612532486585356177, obst=0.24310218454853733, slab=0.04414233624443659, stairs=0.050545106713367094, stump=0.07486244161613963, gap=0.06941752726831013, regret=None, learnability=None, succ_r=None
BufferLevel with seed=8252331606652952032, obst=0.06450072365215602, slab=0.023473142549471054, stairs=0.013900335156237585, stump=0.02466150790663603, gap=0.050245596491399196, regret=None, learnability=None, succ_r=None
BufferLevel with seed=5108084414725520588, obst=0.33615385143079246, slab=0.062195754616225424, stairs=0.05002071045758043, stump=0.045917777372389446, gap=0.08561526848391782, regret=None, learnability=None, succ_r=None
BufferLevel with seed=7088178591892652525, obst=0.020653562912065923, slab=0.04927850195707503, stairs=0.010081509654526836, stump=0.08073095900700447, gap=0.03038490989285302, regret=None, learnability=None, succ_r=None
BufferLevel with seed=7672020037200790894, obst=0.026946536754601166, slab=0.036264581116164374, stairs=0.0492437635147339, stump=0.042657746788826736, gap=0.079171769042342, regret=None, learnability=None, succ_r=None
BufferLevel with seed=5337905961804758113, obst=0.1119551092842047, slab=0.006531251289775952, stairs=0.05714521866329411, stump=0.07736578823769674, gap=0.04884216865474868, regret=None, learnability=None, succ_r=None
BufferLevel with seed=6113906043510938794, obst=0.20875849073101566, slab=0.02373627125493525, stairs=0.0409885963652036, stump=0.01053197185451833, gap=0.026053121461054287, regret=None, learnability=None, succ_r=None
BufferLevel with seed=7450820864558346778, obst=0.2912155944651737, slab=0.061624586262752204, stairs=0.022552868445588764, stump=0.033799944949295294, gap=0.010941404129375821, regret=None, learnability=None, succ_r=None
BufferLevel with seed=1654981656093446918, obst=0.058765177745581196, slab=0.020696705306595644, stairs=0.028285383249729016, stump=0.07993422611244061, gap=0.06040517906018368, regret=None, learnability=None, succ_r=None
BufferLevel with seed=5340249712913366734, obst=0.35801881301731775, slab=0.03239578361102129, stairs=0.0506095607130286, stump=0.07809880118119045, gap=0.03564670389810505, regret=None, learnability=None, succ_r=None
BufferLevel with seed=3360820744357661474, obst=0.015006414067951876, slab=0.021570877021293882, stairs=0.06273772571455616, stump=0.07412124074303075, gap=0.056946717010829165, regret=None, learnability=None, succ_r=None
BufferLevel with seed=3914656172296390009, obst=0.08671559861593457, slab=0.06735166869432693, stairs=0.02998353209800467, stump=0.02565877312664209, gap=0.025754927964586585, regret=None, learnability=None, succ_r=None
BufferLevel with seed=4900675881201539997, obst=0.38127300108700907, slab=0.006804101843980064, stairs=0.04409180438543895, stump=0.09970147189807053, gap=0.08674864480536892, regret=None, learnability=None, succ_r=None
BufferLevel with seed=5644106356657991465, obst=0.388938563996759, slab=0.04319309032845872, stairs=2.0369261075225968e-06, stump=0.05599093950730384, gap=0.000205800529755118, regret=None, learnability=None, succ_r=None
BufferLevel with seed=1148618780654732043, obst=0.44533344267822655, slab=0.06956038600556838, stairs=0.01523718450589538, stump=0.0792280508944585, gap=0.003604290613767003, regret=None, learnability=None, succ_r=None
BufferLevel with seed=3550694290749655702, obst=0.1404641823542475, slab=0.016353279218753847, stairs=0.06477371783313532, stump=0.015403297748276569, gap=0.09065794027944646, regret=None, learnability=None, succ_r=None
BufferLevel with seed=6703206110599635968, obst=0.4192482730510477, slab=0.025529618708531387, stairs=0.016566587325089633, stump=0.07893962285028477, gap=0.07993509011021281, regret=None, learnability=None, succ_r=None
BufferLevel with seed=7280718545292965952, obst=0.0, slab=0.037215370927863534, stairs=0.04032214294376926, stump=0.05654129304948603, gap=0.075419414669371, regret=None, learnability=None, succ_r=None
BufferLevel with seed=3919876523472978259, obst=0.017588097285072754, slab=0.034231724542221016, stairs=0.036736022995820315, stump=0.04981209853367169, gap=0.0768709758578004, regret=None, learnability=None, succ_r=None
BufferLevel with seed=9005553527877355350, obst=0.37370529483647186, slab=0.03239628459322817, stairs=0.05589895750816231, stump=0.04964114253252481, gap=0.0814567337206053, regret=0.027683326974511147, learnability=0.22222222222222224, succ_r=0.3333333333333333
BufferLevel with seed=5285094245680573171, obst=0.29404066916663196, slab=0.03905519605945222, stairs=0.05750637546752261, stump=0.08129157443735491, gap=0.017805993048096658, regret=0.026697956025600433, learnability=0.229413988657845, succ_r=0.3565217391304348
BufferLevel with seed=4281153104068261661, obst=0.08625183536298357, slab=0.02458944593649506, stairs=0.06528146917130333, stump=0.06703767860845965, gap=0.0280226128300452, regret=0.026255324482917786, learnability=0.23534626038781162, succ_r=0.6210526315789474
BufferLevel with seed=25481196699294141, obst=0.0, slab=0.0048353028560591035, stairs=0.05182973842013013, stump=0.07893832176506818, gap=0.09335140431384464, regret=0.03498874977231026, learnability=0.24037033802078786, succ_r=0.40186915887850466
BufferLevel with seed=7162660139988130056, obst=0.2903854510905288, slab=0.06716983544126445, stairs=0.024418979515069803, stump=0.06265478271145247, gap=0.06904439060153865, regret=0.028309432789683342, learnability=0.24173553719008262, succ_r=0.4090909090909091
BufferLevel with seed=8151822375082143057, obst=0.08165671749125895, slab=0.0541414559592638, stairs=0.04860115054357112, stump=0.03339541071550136, gap=0.002471192437891079, regret=0.025990372523665428, learnability=0.24784780529280478, succ_r=0.4536082474226804
BufferLevel with seed=120922997355190202, obst=0.038694874549203936, slab=0.028405338082749147, stairs=0.045205259278121974, stump=0.051623924807280556, gap=0.04312974575184995, regret=0.03881656005978584, learnability=0.24816326530612248, succ_r=0.45714285714285713
BufferLevel with seed=8368035290295138885, obst=0.33793956550680954, slab=0.01938690023500605, stairs=0.030922096516212985, stump=0.048656942349183774, gap=0.04419286831791677, regret=0.027134902775287628, learnability=0.24846212995001923, succ_r=0.46078431372549017
BufferLevel with seed=2562916635994868736, obst=0.2729561163568713, slab=0.032663079663065996, stairs=0.01433463554623691, stump=0.06731072349810117, gap=0.07513114170763274, regret=0.02741422690451145, learnability=0.24867768595041323, succ_r=0.4636363636363636
BufferLevel with seed=8355823966506699712, obst=0.23087422706195398, slab=0.010712900528915487, stairs=0.029422898529992244, stump=0.030155688882319943, gap=0.05697547130787489, regret=0.027918539941310883, learnability=0.2496, succ_r=0.48

---------------------------------------

None * 160
BufferLevel with seed=8198210002255180263, obst=0.0, slab=0.036236586275585896, stairs=0.017055474311848753, stump=0.011149069529091782, gap=0.05672241865291116, regret=None, learnability=None, succ_r=None
BufferLevel with seed=2892987319214705630, obst=0.4244999713275873, slab=0.002868497093011623, stairs=0.023552576390692574, stump=0.008315666569962077, gap=0.07454641745673499, regret=None, learnability=None, succ_r=None
BufferLevel with seed=591704647023702089, obst=0.3157026523059775, slab=0.014824987988949217, stairs=0.0008994800805060267, stump=0.09377202442287888, gap=0.027353095517993045, regret=None, learnability=None, succ_r=None
BufferLevel with seed=2738269339023533470, obst=0.2857075324774827, slab=0.021846485112032233, stairs=0.06831097578696052, stump=0.09263773160419586, gap=0.014640858869340058, regret=None, learnability=None, succ_r=None
BufferLevel with seed=3173227037159353723, obst=0.0, slab=0.010140189524260134, stairs=0.05656580911399852, stump=0.018870631941955453, gap=0.020769584080533234, regret=None, learnability=None, succ_r=None
BufferLevel with seed=4390881939508669913, obst=0.32292777294824965, slab=0.056918461021176286, stairs=0.05591491858987496, stump=0.08663959603158244, gap=0.03035612791946254, regret=None, learnability=None, succ_r=None
BufferLevel with seed=3405111735340013287, obst=0.2526720050446421, slab=0.05593207834383388, stairs=0.0010231085910881834, stump=0.0026085786979738626, gap=0.004943910875847635, regret=None, learnability=None, succ_r=None
BufferLevel with seed=862864933622235528, obst=0.3343499928824184, slab=0.05222180519821025, stairs=0.02583247579856853, stump=0.07016229558526538, gap=0.08143721779829631, regret=None, learnability=None, succ_r=None
BufferLevel with seed=7160848634089892745, obst=0.10099655466187034, slab=0.049727349566339785, stairs=0.05691254994962278, stump=0.0754282558239208, gap=0.04600111993679451, regret=None, learnability=None, succ_r=None
BufferLevel with seed=1612532486585356177, obst=0.24310218454853733, slab=0.04414233624443659, stairs=0.050545106713367094, stump=0.07486244161613963, gap=0.06941752726831013, regret=None, learnability=None, succ_r=None
BufferLevel with seed=5108084414725520588, obst=0.33615385143079246, slab=0.062195754616225424, stairs=0.05002071045758043, stump=0.045917777372389446, gap=0.08561526848391782, regret=None, learnability=None, succ_r=None
BufferLevel with seed=7088178591892652525, obst=0.020653562912065923, slab=0.04927850195707503, stairs=0.010081509654526836, stump=0.08073095900700447, gap=0.03038490989285302, regret=None, learnability=None, succ_r=None
BufferLevel with seed=7672020037200790894, obst=0.026946536754601166, slab=0.036264581116164374, stairs=0.0492437635147339, stump=0.042657746788826736, gap=0.079171769042342, regret=None, learnability=None, succ_r=None
BufferLevel with seed=6113906043510938794, obst=0.20875849073101566, slab=0.02373627125493525, stairs=0.0409885963652036, stump=0.01053197185451833, gap=0.026053121461054287, regret=None, learnability=None, succ_r=None
BufferLevel with seed=7450820864558346778, obst=0.2912155944651737, slab=0.061624586262752204, stairs=0.022552868445588764, stump=0.033799944949295294, gap=0.010941404129375821, regret=None, learnability=None, succ_r=None
BufferLevel with seed=1654981656093446918, obst=0.058765177745581196, slab=0.020696705306595644, stairs=0.028285383249729016, stump=0.07993422611244061, gap=0.06040517906018368, regret=None, learnability=None, succ_r=None
BufferLevel with seed=5340249712913366734, obst=0.35801881301731775, slab=0.03239578361102129, stairs=0.0506095607130286, stump=0.07809880118119045, gap=0.03564670389810505, regret=None, learnability=None, succ_r=None
BufferLevel with seed=3914656172296390009, obst=0.08671559861593457, slab=0.06735166869432693, stairs=0.02998353209800467, stump=0.02565877312664209, gap=0.025754927964586585, regret=None, learnability=None, succ_r=None
BufferLevel with seed=4900675881201539997, obst=0.38127300108700907, slab=0.006804101843980064, stairs=0.04409180438543895, stump=0.09970147189807053, gap=0.08674864480536892, regret=None, learnability=None, succ_r=None
BufferLevel with seed=5644106356657991465, obst=0.388938563996759, slab=0.04319309032845872, stairs=2.0369261075225968e-06, stump=0.05599093950730384, gap=0.000205800529755118, regret=None, learnability=None, succ_r=None
