None * 160
BufferLevel with seed=4361017119688718412, obst=0.17643227084598945, slab=0.07323907367285618, stairs=0.0020768385385948386, stump=0.09574631070618676, gap=0.13947714683504497, regret=None, learnability=None, succ_r=None
BufferLevel with seed=3850476987440011291, obst=0.2868950217796669, slab=0.010435147685686808, stairs=0.07640468913752896, stump=0.0017299958507459522, gap=0.0631154262941936, regret=None, learnability=None, succ_r=None
BufferLevel with seed=5390153364849780102, obst=0.20666128112100907, slab=0.05328104735186378, stairs=0.08240789041642024, stump=0.021615323753375926, gap=0.08434542326667348, regret=None, learnability=None, succ_r=None
BufferLevel with seed=6752536499054007728, obst=0.41932179567192607, slab=0.023685734852509233, stairs=0.06591137361292473, stump=0.0028181658705434096, gap=0.10767116011037638, regret=None, learnability=None, succ_r=None
BufferLevel with seed=1912877153815233061, obst=0.19535193333025314, slab=0.020902929885772026, stairs=0.02676820615929089, stump=0.016549331605398742, gap=0.06516746008093303, regret=None, learnability=None, succ_r=None
BufferLevel with seed=7744021130577191022, obst=0.4149930283490575, slab=0.09004664259934242, stairs=0.0030789341633060685, stump=0.05161968081319867, gap=0.010346848541509206, regret=None, learnability=None, succ_r=None
BufferLevel with seed=2028499398106097840, obst=0.09324466346446186, slab=0.0058200766091992436, stairs=0.0015928199561674684, stump=0.07646533267964718, gap=0.14657992270639025, regret=None, learnability=None, succ_r=None
BufferLevel with seed=9057687008441243630, obst=0.16281191847711002, slab=0.006261408070696395, stairs=0.005970807380514898, stump=0.09039336185087153, gap=0.0836109043872025, regret=None, learnability=None, succ_r=None
BufferLevel with seed=1747015545642979550, obst=0.2404551768254774, slab=0.05466033546639892, stairs=0.04275779544649486, stump=0.08705230873552053, gap=0.06973834538322245, regret=None, learnability=None, succ_r=None
BufferLevel with seed=7790590061253821423, obst=0.3600083146173172, slab=0.06677190782753915, stairs=0.0636332527785682, stump=0.08713229357257037, gap=0.04037881718892583, regret=None, learnability=None, succ_r=None
BufferLevel with seed=689092067852018544, obst=0.45912457050316635, slab=0.07614599621913598, stairs=0.08932707784426047, stump=0.05912569513155057, gap=0.0034573521231711702, regret=None, learnability=None, succ_r=None
BufferLevel with seed=6857859850860917920, obst=0.3927440181499281, slab=0.06301391786228064, stairs=0.05434121548674417, stump=0.07538568977416997, gap=0.07710061222253924, regret=None, learnability=None, succ_r=None
BufferLevel with seed=1289739713907214534, obst=0.32687493442858095, slab=0.004867725758676034, stairs=0.03247239199760615, stump=0.13192888596182437, gap=0.14549399888493658, regret=None, learnability=None, succ_r=None
BufferLevel with seed=7520658880844458464, obst=0.1753507034491676, slab=0.022732672169613357, stairs=0.06553395739185328, stump=0.11430553838754326, gap=0.020637624774264895, regret=None, learnability=None, succ_r=None
BufferLevel with seed=5279037110161504187, obst=0.39050750780277793, slab=0.06225185222263019, stairs=0.07746449890720772, stump=0.02256072960071709, gap=0.0887398986321333, regret=None, learnability=None, succ_r=None
BufferLevel with seed=8231475161372214409, obst=0.3498649902745664, slab=0.08578249553190796, stairs=0.01395014720470329, stump=0.04432568937876514, gap=0.07023604977855517, regret=None, learnability=None, succ_r=None
BufferLevel with seed=5423343061510247078, obst=0.4786890058419747, slab=0.008602354052556105, stairs=0.03237029184133503, stump=0.08458345583181666, gap=0.051704209239662756, regret=None, learnability=None, succ_r=None
BufferLevel with seed=9123861657261896265, obst=0.13514921638698246, slab=0.03804109473286024, stairs=0.01767452780314944, stump=0.12812577842379919, gap=0.1198833276530521, regret=None, learnability=None, succ_r=None
BufferLevel with seed=2763712495007104878, obst=0.35938498320605444, slab=0.09658016266495825, stairs=0.06867369774078284, stump=0.030929561684136835, gap=0.03381478460644643, regret=None, learnability=None, succ_r=None
BufferLevel with seed=8343992241054158985, obst=0.10252590988275861, slab=0.05495687085479718, stairs=0.033224338889296955, stump=0.0589743372563683, gap=0.12704828653684885, regret=None, learnability=None, succ_r=None
BufferLevel with seed=4445515657729293266, obst=0.005479321084109368, slab=0.09477657137570304, stairs=0.010113321825622558, stump=0.04413066456424653, gap=0.07516831301742305, regret=None, learnability=None, succ_r=None
BufferLevel with seed=4202644020072366570, obst=0.46537108679265193, slab=0.05623567665226459, stairs=0.036239162708678656, stump=0.07225375601396108, gap=0.031605821703795556, regret=None, learnability=None, succ_r=None
BufferLevel with seed=2625972881454033474, obst=0.21789797058075877, slab=0.04754891069229581, stairs=0.04599864628704164, stump=0.11002018712958861, gap=0.0710732080331854, regret=None, learnability=None, succ_r=None
BufferLevel with seed=7807627526908647903, obst=0.07147352130118856, slab=0.032264849961886756, stairs=0.01662782443339741, stump=0.11568174797662824, gap=0.07403603598344309, regret=None, learnability=None, succ_r=None
BufferLevel with seed=6182254069472743011, obst=0.11220852327235259, slab=0.04794902709421989, stairs=0.06617017547241659, stump=0.14018829366658594, gap=0.03996620479626508, regret=None, learnability=None, succ_r=None
BufferLevel with seed=7392124648343251612, obst=0.4734738333615396, slab=0.08817791205241697, stairs=0.028539394167166245, stump=0.13444056183264275, gap=0.10131281705684905, regret=None, learnability=None, succ_r=None
BufferLevel with seed=6785521603448907721, obst=0.18968913115599417, slab=0.04345778237584225, stairs=0.04681720234095332, stump=0.14573768152322977, gap=0.03160352536016719, regret=None, learnability=None, succ_r=None
BufferLevel with seed=3523364606299928768, obst=0.4565790236684538, slab=0.06782942610720036, stairs=0.0023966974231148133, stump=0.07368202539938795, gap=0.07374425166523059, regret=None, learnability=None, succ_r=None
BufferLevel with seed=6719208886553438350, obst=0.06849769178626014, slab=0.06298043378652698, stairs=0.08940492817840569, stump=0.01339135206802418, gap=0.12016704563898732, regret=0.03715667873620987, learnability=0.21275777162203754, succ_r=0.30701754385964913

---------------------------------------

None * 158
BufferLevel with seed=4361017119688718412, obst=0.17643227084598945, slab=0.07323907367285618, stairs=0.0020768385385948386, stump=0.09574631070618676, gap=0.13947714683504497, regret=None, learnability=None, succ_r=None
BufferLevel with seed=3845987982094580961, obst=0.037994480051574464, slab=0.09816423492150556, stairs=0.05734217648212987, stump=0.03759392847353993, gap=0.0830407719241631, regret=None, learnability=None, succ_r=None
BufferLevel with seed=5764960321139558100, obst=0.4479003718116544, slab=0.009597933913574098, stairs=0.0052370237273516645, stump=0.07239211613841358, gap=0.08495889280288431, regret=None, learnability=None, succ_r=None
BufferLevel with seed=6887003145583664461, obst=0.19456488206357825, slab=0.0427432979036579, stairs=0.05450389415706289, stump=0.004688556899027779, gap=0.1235068704590806, regret=None, learnability=None, succ_r=None
BufferLevel with seed=2841574860219296874, obst=0.16638046098595222, slab=0.06432962919355802, stairs=0.05520969821822607, stump=0.08543894213891286, gap=0.005617554150110493, regret=None, learnability=None, succ_r=None
BufferLevel with seed=1647259704258618600, obst=0.3406459199160844, slab=0.078206538464601, stairs=0.06610270889309693, stump=0.040106274865806237, gap=0.07776856713481584, regret=None, learnability=None, succ_r=None
BufferLevel with seed=4333960666119946198, obst=0.2851649311644351, slab=0.03443505305603361, stairs=0.04078552555669838, stump=0.010884545011764363, gap=0.0755286738501174, regret=None, learnability=None, succ_r=None
BufferLevel with seed=8524645656236958886, obst=0.4698880152508555, slab=0.07352894782804102, stairs=0.08827673070730109, stump=0.083329770163538, gap=0.06117698144669226, regret=None, learnability=None, succ_r=None
BufferLevel with seed=6197965780633592532, obst=0.3545777643169464, slab=0.018071052988708758, stairs=0.03748289811139212, stump=0.026493646767330157, gap=0.009304480597494585, regret=None, learnability=None, succ_r=None
BufferLevel with seed=3850476987440011291, obst=0.2868950217796669, slab=0.010435147685686808, stairs=0.07640468913752896, stump=0.0017299958507459522, gap=0.0631154262941936, regret=None, learnability=None, succ_r=None
BufferLevel with seed=5390153364849780102, obst=0.20666128112100907, slab=0.05328104735186378, stairs=0.08240789041642024, stump=0.021615323753375926, gap=0.08434542326667348, regret=None, learnability=None, succ_r=None
BufferLevel with seed=6752536499054007728, obst=0.41932179567192607, slab=0.023685734852509233, stairs=0.06591137361292473, stump=0.0028181658705434096, gap=0.10767116011037638, regret=None, learnability=None, succ_r=None
BufferLevel with seed=1912877153815233061, obst=0.19535193333025314, slab=0.020902929885772026, stairs=0.02676820615929089, stump=0.016549331605398742, gap=0.06516746008093303, regret=None, learnability=None, succ_r=None
BufferLevel with seed=7744021130577191022, obst=0.4149930283490575, slab=0.09004664259934242, stairs=0.0030789341633060685, stump=0.05161968081319867, gap=0.010346848541509206, regret=None, learnability=None, succ_r=None
BufferLevel with seed=9057687008441243630, obst=0.16281191847711002, slab=0.006261408070696395, stairs=0.005970807380514898, stump=0.09039336185087153, gap=0.0836109043872025, regret=None, learnability=None, succ_r=None
BufferLevel with seed=1747015545642979550, obst=0.2404551768254774, slab=0.05466033546639892, stairs=0.04275779544649486, stump=0.08705230873552053, gap=0.06973834538322245, regret=None, learnability=None, succ_r=None
BufferLevel with seed=7790590061253821423, obst=0.3600083146173172, slab=0.06677190782753915, stairs=0.0636332527785682, stump=0.08713229357257037, gap=0.04037881718892583, regret=None, learnability=None, succ_r=None
BufferLevel with seed=689092067852018544, obst=0.45912457050316635, slab=0.07614599621913598, stairs=0.08932707784426047, stump=0.05912569513155057, gap=0.0034573521231711702, regret=None, learnability=None, succ_r=None
BufferLevel with seed=1289739713907214534, obst=0.32687493442858095, slab=0.004867725758676034, stairs=0.03247239199760615, stump=0.13192888596182437, gap=0.14549399888493658, regret=None, learnability=None, succ_r=None
BufferLevel with seed=7520658880844458464, obst=0.1753507034491676, slab=0.022732672169613357, stairs=0.06553395739185328, stump=0.11430553838754326, gap=0.020637624774264895, regret=None, learnability=None, succ_r=None
BufferLevel with seed=5279037110161504187, obst=0.39050750780277793, slab=0.06225185222263019, stairs=0.07746449890720772, stump=0.02256072960071709, gap=0.0887398986321333, regret=None, learnability=None, succ_r=None
BufferLevel with seed=8231475161372214409, obst=0.3498649902745664, slab=0.08578249553190796, stairs=0.01395014720470329, stump=0.04432568937876514, gap=0.07023604977855517, regret=None, learnability=None, succ_r=None
BufferLevel with seed=5423343061510247078, obst=0.4786890058419747, slab=0.008602354052556105, stairs=0.03237029184133503, stump=0.08458345583181666, gap=0.051704209239662756, regret=None, learnability=None, succ_r=None
BufferLevel with seed=9123861657261896265, obst=0.13514921638698246, slab=0.03804109473286024, stairs=0.01767452780314944, stump=0.12812577842379919, gap=0.1198833276530521, regret=None, learnability=None, succ_r=None
BufferLevel with seed=2763712495007104878, obst=0.35938498320605444, slab=0.09658016266495825, stairs=0.06867369774078284, stump=0.030929561684136835, gap=0.03381478460644643, regret=None, learnability=None, succ_r=None
BufferLevel with seed=8343992241054158985, obst=0.10252590988275861, slab=0.05495687085479718, stairs=0.033224338889296955, stump=0.0589743372563683, gap=0.12704828653684885, regret=None, learnability=None, succ_r=None
BufferLevel with seed=4445515657729293266, obst=0.005479321084109368, slab=0.09477657137570304, stairs=0.010113321825622558, stump=0.04413066456424653, gap=0.07516831301742305, regret=None, learnability=None, succ_r=None
BufferLevel with seed=4202644020072366570, obst=0.46537108679265193, slab=0.05623567665226459, stairs=0.036239162708678656, stump=0.07225375601396108, gap=0.031605821703795556, regret=None, learnability=None, succ_r=None
BufferLevel with seed=2625972881454033474, obst=0.21789797058075877, slab=0.04754891069229581, stairs=0.04599864628704164, stump=0.11002018712958861, gap=0.0710732080331854, regret=None, learnability=None, succ_r=None
BufferLevel with seed=7807627526908647903, obst=0.07147352130118856, slab=0.032264849961886756, stairs=0.01662782443339741, stump=0.11568174797662824, gap=0.07403603598344309, regret=None, learnability=None, succ_r=None
BufferLevel with seed=6182254069472743011, obst=0.11220852327235259, slab=0.04794902709421989, stairs=0.06617017547241659, stump=0.14018829366658594, gap=0.03996620479626508, regret=None, learnability=None, succ_r=None
BufferLevel with seed=7392124648343251612, obst=0.4734738333615396, slab=0.08817791205241697, stairs=0.028539394167166245, stump=0.13444056183264275, gap=0.10131281705684905, regret=None, learnability=None, succ_r=None
BufferLevel with seed=6785521603448907721, obst=0.18968913115599417, slab=0.04345778237584225, stairs=0.04681720234095332, stump=0.14573768152322977, gap=0.03160352536016719, regret=None, learnability=None, succ_r=None
BufferLevel with seed=3523364606299928768, obst=0.4565790236684538, slab=0.06782942610720036, stairs=0.0023966974231148133, stump=0.07368202539938795, gap=0.07374425166523059, regret=None, learnability=None, succ_r=None
BufferLevel with seed=6719208886553438350, obst=0.06849769178626014, slab=0.06298043378652698, stairs=0.08940492817840569, stump=0.01339135206802418, gap=0.12016704563898732, regret=0.03715667873620987, learnability=0.21275777162203754, succ_r=0.30701754385964913
BufferLevel with seed=2028499398106097840, obst=0.09324466346446186, slab=0.0058200766091992436, stairs=0.0015928199561674684, stump=0.07646533267964718, gap=0.14657992270639025, regret=0.03857359662652016, learnability=0.15104600675408972, succ_r=0.18543046357615894
BufferLevel with seed=1400713006416881789, obst=0.607156307068126, slab=0.3385036315909532, stairs=0.3499552054506212, stump=0.6033058783002386, gap=0.18413395632232976, regret=0.03920638933777809, learnability=0.0, succ_r=0.0
BufferLevel with seed=6857859850860917920, obst=0.3927440181499281, slab=0.06301391786228064, stairs=0.05434121548674417, stump=0.07538568977416997, gap=0.07710061222253924, regret=0.039271868765354156, learnability=0.15175985742927156, succ_r=0.1865671641791045
BufferLevel with seed=147567362322470199, obst=0.015906393270463004, slab=0.08408834577670177, stairs=0.0972828156329908, stump=0.12355184051938453, gap=0.1394770725846156, regret=0.03966563194990158, learnability=0.1171279916753382, succ_r=0.13548387096774195
BufferLevel with seed=2088275504970899086, obst=0.49213960332241774, slab=0.015577076482117603, stairs=0.041147044808496375, stump=0.027037802851206164, gap=0.14226904923689057, regret=0.04090094566345215, learnability=0.08309785841760857, succ_r=0.09146341463414634
BufferLevel with seed=2311911479248035498, obst=0.3299268035010138, slab=0.09236087237477777, stairs=0.036234735109110995, stump=0.13546513750405173, gap=0.10391135018964535, regret=0.04155866056680679, learnability=0.20646041292082584, succ_r=0.29133858267716534
BufferLevel with seed=7570753744636148456, obst=0.7280844225743685, slab=0.5889797863911004, stairs=0.590781046575009, stump=0.09731843844364862, gap=0.2604152294883023, regret=0.05607136711478233, learnability=0.0, succ_r=0.0

---------------------------------------

None * 155
BufferLevel with seed=4361017119688718412, obst=0.17643227084598945, slab=0.07323907367285618, stairs=0.0020768385385948386, stump=0.09574631070618676, gap=0.13947714683504497, regret=None, learnability=None, succ_r=None
BufferLevel with seed=5764960321139558100, obst=0.4479003718116544, slab=0.009597933913574098, stairs=0.0052370237273516645, stump=0.07239211613841358, gap=0.08495889280288431, regret=None, learnability=None, succ_r=None
BufferLevel with seed=6887003145583664461, obst=0.19456488206357825, slab=0.0427432979036579, stairs=0.05450389415706289, stump=0.004688556899027779, gap=0.1235068704590806, regret=None, learnability=None, succ_r=None
BufferLevel with seed=2841574860219296874, obst=0.16638046098595222, slab=0.06432962919355802, stairs=0.05520969821822607, stump=0.08543894213891286, gap=0.005617554150110493, regret=None, learnability=None, succ_r=None
BufferLevel with seed=4333960666119946198, obst=0.2851649311644351, slab=0.03443505305603361, stairs=0.04078552555669838, stump=0.010884545011764363, gap=0.0755286738501174, regret=None, learnability=None, succ_r=None
BufferLevel with seed=8524645656236958886, obst=0.4698880152508555, slab=0.07352894782804102, stairs=0.08827673070730109, stump=0.083329770163538, gap=0.06117698144669226, regret=None, learnability=None, succ_r=None
BufferLevel with seed=6197965780633592532, obst=0.3545777643169464, slab=0.018071052988708758, stairs=0.03748289811139212, stump=0.026493646767330157, gap=0.009304480597494585, regret=None, learnability=None, succ_r=None
BufferLevel with seed=3850476987440011291, obst=0.2868950217796669, slab=0.010435147685686808, stairs=0.07640468913752896, stump=0.0017299958507459522, gap=0.0631154262941936, regret=None, learnability=None, succ_r=None
BufferLevel with seed=5390153364849780102, obst=0.20666128112100907, slab=0.05328104735186378, stairs=0.08240789041642024, stump=0.021615323753375926, gap=0.08434542326667348, regret=None, learnability=None, succ_r=None
BufferLevel with seed=6752536499054007728, obst=0.41932179567192607, slab=0.023685734852509233, stairs=0.06591137361292473, stump=0.0028181658705434096, gap=0.10767116011037638, regret=None, learnability=None, succ_r=None
BufferLevel with seed=1912877153815233061, obst=0.19535193333025314, slab=0.020902929885772026, stairs=0.02676820615929089, stump=0.016549331605398742, gap=0.06516746008093303, regret=None, learnability=None, succ_r=None
BufferLevel with seed=7744021130577191022, obst=0.4149930283490575, slab=0.09004664259934242, stairs=0.0030789341633060685, stump=0.05161968081319867, gap=0.010346848541509206, regret=None, learnability=None, succ_r=None
BufferLevel with seed=9057687008441243630, obst=0.16281191847711002, slab=0.006261408070696395, stairs=0.005970807380514898, stump=0.09039336185087153, gap=0.0836109043872025, regret=None, learnability=None, succ_r=None
BufferLevel with seed=1747015545642979550, obst=0.2404551768254774, slab=0.05466033546639892, stairs=0.04275779544649486, stump=0.08705230873552053, gap=0.06973834538322245, regret=None, learnability=None, succ_r=None
BufferLevel with seed=689092067852018544, obst=0.45912457050316635, slab=0.07614599621913598, stairs=0.08932707784426047, stump=0.05912569513155057, gap=0.0034573521231711702, regret=None, learnability=None, succ_r=None
BufferLevel with seed=1289739713907214534, obst=0.32687493442858095, slab=0.004867725758676034, stairs=0.03247239199760615, stump=0.13192888596182437, gap=0.14549399888493658, regret=None, learnability=None, succ_r=None
BufferLevel with seed=7520658880844458464, obst=0.1753507034491676, slab=0.022732672169613357, stairs=0.06553395739185328, stump=0.11430553838754326, gap=0.020637624774264895, regret=None, learnability=None, succ_r=None
BufferLevel with seed=8231475161372214409, obst=0.3498649902745664, slab=0.08578249553190796, stairs=0.01395014720470329, stump=0.04432568937876514, gap=0.07023604977855517, regret=None, learnability=None, succ_r=None
BufferLevel with seed=5423343061510247078, obst=0.4786890058419747, slab=0.008602354052556105, stairs=0.03237029184133503, stump=0.08458345583181666, gap=0.051704209239662756, regret=None, learnability=None, succ_r=None
BufferLevel with seed=9123861657261896265, obst=0.13514921638698246, slab=0.03804109473286024, stairs=0.01767452780314944, stump=0.12812577842379919, gap=0.1198833276530521, regret=None, learnability=None, succ_r=None
BufferLevel with seed=2763712495007104878, obst=0.35938498320605444, slab=0.09658016266495825, stairs=0.06867369774078284, stump=0.030929561684136835, gap=0.03381478460644643, regret=None, learnability=None, succ_r=None
BufferLevel with seed=8343992241054158985, obst=0.10252590988275861, slab=0.05495687085479718, stairs=0.033224338889296955, stump=0.0589743372563683, gap=0.12704828653684885, regret=None, learnability=None, succ_r=None
BufferLevel with seed=4445515657729293266, obst=0.005479321084109368, slab=0.09477657137570304, stairs=0.010113321825622558, stump=0.04413066456424653, gap=0.07516831301742305, regret=None, learnability=None, succ_r=None
BufferLevel with seed=4202644020072366570, obst=0.46537108679265193, slab=0.05623567665226459, stairs=0.036239162708678656, stump=0.07225375601396108, gap=0.031605821703795556, regret=None, learnability=None, succ_r=None
BufferLevel with seed=2625972881454033474, obst=0.21789797058075877, slab=0.04754891069229581, stairs=0.04599864628704164, stump=0.11002018712958861, gap=0.0710732080331854, regret=None, learnability=None, succ_r=None
BufferLevel with seed=7807627526908647903, obst=0.07147352130118856, slab=0.032264849961886756, stairs=0.01662782443339741, stump=0.11568174797662824, gap=0.07403603598344309, regret=None, learnability=None, succ_r=None
BufferLevel with seed=6182254069472743011, obst=0.11220852327235259, slab=0.04794902709421989, stairs=0.06617017547241659, stump=0.14018829366658594, gap=0.03996620479626508, regret=None, learnability=None, succ_r=None
BufferLevel with seed=7392124648343251612, obst=0.4734738333615396, slab=0.08817791205241697, stairs=0.028539394167166245, stump=0.13444056183264275, gap=0.10131281705684905, regret=None, learnability=None, succ_r=None
BufferLevel with seed=6785521603448907721, obst=0.18968913115599417, slab=0.04345778237584225, stairs=0.04681720234095332, stump=0.14573768152322977, gap=0.03160352536016719, regret=None, learnability=None, succ_r=None
BufferLevel with seed=3523364606299928768, obst=0.4565790236684538, slab=0.06782942610720036, stairs=0.0023966974231148133, stump=0.07368202539938795, gap=0.07374425166523059, regret=None, learnability=None, succ_r=None
BufferLevel with seed=6719208886553438350, obst=0.06849769178626014, slab=0.06298043378652698, stairs=0.08940492817840569, stump=0.01339135206802418, gap=0.12016704563898732, regret=0.03715667873620987, learnability=0.21275777162203754, succ_r=0.30701754385964913
BufferLevel with seed=2028499398106097840, obst=0.09324466346446186, slab=0.0058200766091992436, stairs=0.0015928199561674684, stump=0.07646533267964718, gap=0.14657992270639025, regret=0.03857359662652016, learnability=0.15104600675408972, succ_r=0.18543046357615894
BufferLevel with seed=1400713006416881789, obst=0.607156307068126, slab=0.3385036315909532, stairs=0.3499552054506212, stump=0.6033058783002386, gap=0.18413395632232976, regret=0.03920638933777809, learnability=0.0, succ_r=0.0
BufferLevel with seed=147567362322470199, obst=0.015906393270463004, slab=0.08408834577670177, stairs=0.0972828156329908, stump=0.12355184051938453, gap=0.1394770725846156, regret=0.03966563194990158, learnability=0.1171279916753382, succ_r=0.13548387096774195
BufferLevel with seed=6857859850860917920, obst=0.3927440181499281, slab=0.06301391786228064, stairs=0.05434121548674417, stump=0.07538568977416997, gap=0.07710061222253924, regret=0.04049733653664589, learnability=0.09467128027681661, succ_r=0.10588235294117647
BufferLevel with seed=1647259704258618600, obst=0.3406459199160844, slab=0.078206538464601, stairs=0.06610270889309693, stump=0.040106274865806237, gap=0.07776856713481584, regret=0.0406123585999012, learnability=0.07437602325503692, succ_r=0.08092485549132948
BufferLevel with seed=2088275504970899086, obst=0.49213960332241774, slab=0.015577076482117603, stairs=0.041147044808496375, stump=0.027037802851206164, gap=0.14226904923689057, regret=0.04090094566345215, learnability=0.08309785841760857, succ_r=0.09146341463414634
BufferLevel with seed=2311911479248035498, obst=0.3299268035010138, slab=0.09236087237477777, stairs=0.036234735109110995, stump=0.13546513750405173, gap=0.10391135018964535, regret=0.04155866056680679, learnability=0.20646041292082584, succ_r=0.29133858267716534
BufferLevel with seed=5436635384712302427, obst=0.6379710125040886, slab=0.3059658283436446, stairs=0.34333625913459087, stump=0.39971487290884167, gap=0.04319863798080059, regret=0.042566437274217606, learnability=0.0, succ_r=0.0
BufferLevel with seed=7790590061253821423, obst=0.3600083146173172, slab=0.06677190782753915, stairs=0.0636332527785682, stump=0.08713229357257037, gap=0.04037881718892583, regret=0.042741790413856506, learnability=0.07398599550799313, succ_r=0.08045977011494253
BufferLevel with seed=3845987982094580961, obst=0.037994480051574464, slab=0.09816423492150556, stairs=0.05734217648212987, stump=0.03759392847353993, gap=0.0830407719241631, regret=0.042921487241983414, learnability=0.10541790670156692, succ_r=0.11976047904191617
BufferLevel with seed=5279037110161504187, obst=0.39050750780277793, slab=0.06225185222263019, stairs=0.07746449890720772, stump=0.02256072960071709, gap=0.0887398986321333, regret=0.04508358612656593, learnability=0.046187199547553966, succ_r=0.04854368932038835
BufferLevel with seed=2765605539010797557, obst=0.5985362699180911, slab=0.004328645792444741, stairs=0.9585710359089218, stump=0.3938619183926275, gap=0.23666492665182226, regret=0.04615224897861481, learnability=0.0, succ_r=0.0
BufferLevel with seed=4401387489535231274, obst=0.19687476624840028, slab=0.8344413482110942, stairs=0.42091981760179653, stump=0.2559827920165677, gap=0.7668748980276213, regret=0.04912962391972542, learnability=0.0, succ_r=0.0
BufferLevel with seed=7570753744636148456, obst=0.7280844225743685, slab=0.5889797863911004, stairs=0.590781046575009, stump=0.09731843844364862, gap=0.2604152294883023, regret=0.05607136711478233, learnability=0.0, succ_r=0.0

---------------------------------------

None * 154
BufferLevel with seed=4361017119688718412, obst=0.17643227084598945, slab=0.07323907367285618, stairs=0.0020768385385948386, stump=0.09574631070618676, gap=0.13947714683504497, regret=None, learnability=None, succ_r=None
BufferLevel with seed=5764960321139558100, obst=0.4479003718116544, slab=0.009597933913574098, stairs=0.0052370237273516645, stump=0.07239211613841358, gap=0.08495889280288431, regret=None, learnability=None, succ_r=None
BufferLevel with seed=6887003145583664461, obst=0.19456488206357825, slab=0.0427432979036579, stairs=0.05450389415706289, stump=0.004688556899027779, gap=0.1235068704590806, regret=None, learnability=None, succ_r=None
BufferLevel with seed=2841574860219296874, obst=0.16638046098595222, slab=0.06432962919355802, stairs=0.05520969821822607, stump=0.08543894213891286, gap=0.005617554150110493, regret=None, learnability=None, succ_r=None
BufferLevel with seed=4333960666119946198, obst=0.2851649311644351, slab=0.03443505305603361, stairs=0.04078552555669838, stump=0.010884545011764363, gap=0.0755286738501174, regret=None, learnability=None, succ_r=None
BufferLevel with seed=8524645656236958886, obst=0.4698880152508555, slab=0.07352894782804102, stairs=0.08827673070730109, stump=0.083329770163538, gap=0.06117698144669226, regret=None, learnability=None, succ_r=None
BufferLevel with seed=6197965780633592532, obst=0.3545777643169464, slab=0.018071052988708758, stairs=0.03748289811139212, stump=0.026493646767330157, gap=0.009304480597494585, regret=None, learnability=None, succ_r=None
BufferLevel with seed=3850476987440011291, obst=0.2868950217796669, slab=0.010435147685686808, stairs=0.07640468913752896, stump=0.0017299958507459522, gap=0.0631154262941936, regret=None, learnability=None, succ_r=None
BufferLevel with seed=5390153364849780102, obst=0.20666128112100907, slab=0.05328104735186378, stairs=0.08240789041642024, stump=0.021615323753375926, gap=0.08434542326667348, regret=None, learnability=None, succ_r=None
BufferLevel with seed=1912877153815233061, obst=0.19535193333025314, slab=0.020902929885772026, stairs=0.02676820615929089, stump=0.016549331605398742, gap=0.06516746008093303, regret=None, learnability=None, succ_r=None
BufferLevel with seed=7744021130577191022, obst=0.4149930283490575, slab=0.09004664259934242, stairs=0.0030789341633060685, stump=0.05161968081319867, gap=0.010346848541509206, regret=None, learnability=None, succ_r=None
